0.0,TRANSDATA,Data00000009,sensor-002,1024,station-000
0.0,TRANSDATA,Data00000131,sensor-031,1024,station-003
0.0,TRANSDATA,Data00000080,sensor-019,1024,station-001
0.0,TRANSDATA,Data00000036,sensor-009,1024,station-000
0.0,TRANSDATA,Data00000088,sensor-021,1024,station-002
0.0,TRANSDATA,Data00000162,sensor-038,1024,station-003
0.0,TRANSDATA,Data00000135,sensor-032,1024,station-003
0.0,TRANSDATA,Data00000057,sensor-014,1024,station-001
0.0,TRANSDATA,Data00000033,sensor-008,1024,station-000
0.0,TRANSDATA,Data00000005,sensor-001,1024,station-000
0.0,TRANSDATA,Data00000106,sensor-025,1024,station-002
0.0,TRANSDATA,Data00000115,sensor-027,1024,station-002
0.0,TRANSDATA,Data00000139,sensor-033,1024,station-003
0.0,TRANSDATA,Data00000166,sensor-039,1024,station-003
0.0,TRANSDATA,Data00000066,sensor-016,1024,station-001
0.0,TRANSDATA,Data00000083,sensor-020,1024,station-002
0.0,TRANSDATA,Data00000029,sensor-007,1024,station-000
0.0,TRANSDATA,Data00000052,sensor-013,1024,station-001
0.0,TRANSDATA,Data00000061,sensor-015,1024,station-001
0.0,TRANSDATA,Data00000157,sensor-037,1024,station-003
0.0,TRANSDATA,Data00000000,sensor-000,1024,station-000
0.0,TRANSDATA,Data00000127,sensor-030,1024,station-003
0.0,TRANSDATA,Data00000013,sensor-003,1024,station-000
0.0,TRANSDATA,Data00000102,sensor-024,1024,station-002
0.0,TRANSDATA,Data00000097,sensor-023,1024,station-002
0.0,TRANSDATA,Data00000124,sensor-029,1024,station-002
0.0,TRANSDATA,Data00000049,sensor-012,1024,station-001
0.0,TRANSDATA,Data00000020,sensor-005,1024,station-000
0.0,TRANSDATA,Data00000016,sensor-004,1024,station-000
0.0,TRANSDATA,Data00000148,sensor-035,1024,station-003
0.0,TRANSDATA,Data00000120,sensor-028,1024,station-002
0.0,TRANSDATA,Data00000045,sensor-011,1024,station-001
0.0,TRANSDATA,Data00000153,sensor-036,1024,station-003
0.0,TRANSDATA,Data00000071,sensor-017,1024,station-001
0.0,TRANSDATA,Data00000110,sensor-026,1024,station-002
0.0,GENDATA,Data00000033,sensor-008,1024,
1.0,RECVDATA,Data00000076,sensor-018,1024,station-001
1.0,RECVDATA,Data00000057,sensor-014,1024,station-001
1.0,RECVDATA,Data00000135,sensor-032,1024,station-003
1.0,RECVDATA,Data00000131,sensor-031,1024,station-003
1.0,RECVDATA,Data00000088,sensor-021,1024,station-002
1.0,RECVDATA,Data00000162,sensor-038,1024,station-003
1.0,RECVDATA,Data00000036,sensor-009,1024,station-000
1.0,RECVDATA,Data00000080,sensor-019,1024,station-001
1.0,RECVDATA,Data00000144,sensor-034,1024,station-003
1.0,RECVDATA,Data00000009,sensor-002,1024,station-000
1.0,RECVDATA,Data00000040,sensor-010,1024,station-001
1.0,RECVDATA,Data00000093,sensor-022,1024,station-002
1.0,RECVDATA,Data00000033,sensor-008,1024,station-000
1.0,RECVDATA,Data00000106,sensor-025,1024,station-002
1.0,RECVDATA,Data00000115,sensor-027,1024,station-002
1.0,RECVDATA,Data00000139,sensor-033,1024,station-003
1.0,RECVDATA,Data00000166,sensor-039,1024,station-003
1.0,RECVDATA,Data00000066,sensor-016,1024,station-001
1.0,RECVDATA,Data00000083,sensor-020,1024,station-002
1.0,RECVDATA,Data00000029,sensor-007,1024,station-000
1.0,RECVDATA,Data00000052,sensor-013,1024,station-001
1.0,RECVDATA,Data00000061,sensor-015,1024,station-001
1.0,RECVDATA,Data00000000,sensor-000,1024,station-000
1.0,RECVDATA,Data00000127,sensor-030,1024,station-003
1.0,RECVDATA,Data00000157,sensor-037,1024,station-003
1.0,RECVDATA,Data00000102,sensor-024,1024,station-002
1.0,RECVDATA,Data00000013,sensor-003,1024,station-000
1.0,RECVDATA,Data00000124,sensor-029,1024,station-002
1.0,RECVDATA,Data00000097,sensor-023,1024,station-002
1.0,RECVDATA,Data00000024,sensor-006,1024,station-000
1.0,RECVDATA,Data00000049,sensor-012,1024,station-001
1.0,RECVDATA,Data00000148,sensor-035,1024,station-003
1.0,RECVDATA,Data00000016,sensor-004,1024,station-000
1.0,RECVDATA,Data00000045,sensor-011,1024,station-001
1.0,RECVDATA,Data00000120,sensor-028,1024,station-002
1.0,RECVDATA,Data00000005,sensor-001,1024,station-000
1.0,RECVDATA,Data00000071,sensor-017,1024,station-001
1.0,RECVDATA,Data00000153,sensor-036,1024,station-003
1.0,RECVDATA,Data00000020,sensor-005,1024,station-000
1.0,RECVDATA,Data00000110,sensor-026,1024,station-002
20.0,TRANSDATA,Data00000001,sensor-000,1024,station-000
20.0,GENDATA,Data00000001,sensor-000,1024,
20.0,TRANSDATA,Data00000089,sensor-021,1024,station-002
20.0,GENDATA,Data00000089,sensor-021,1024,
21.0,RECVDATA,Data00000001,sensor-000,1024,station-000
21.0,RECVDATA,Data00000089,sensor-021,1024,station-002
21.0,GENDATA,Data00000067,sensor-016,1024,
21.0,TRANSDATA,Data00000067,sensor-016,1024,station-001
22.0,RECVDATA,Data00000067,sensor-016,1024,station-001
23.0,GENDATA,Data00000017,sensor-004,1024,
23.0,TRANSDATA,Data00000017,sensor-004,1024,station-000
24.0,RECVDATA,Data00000017,sensor-004,1024,station-000
25.0,GENDATA,Data00000128,sensor-030,1024,
25.0,TRANSDATA,Data00000128,sensor-030,1024,station-003
26.0,RECVDATA,Data00000128,sensor-030,1024,station-003
28.0,TRANSDATA,Data00000149,sensor-035,1024,station-003
28.0,TRANSDATA,Data00000107,sensor-025,1024,station-002
28.0,GENDATA,Data00000107,sensor-025,1024,
28.0,GENDATA,Data00000062,sensor-015,1024,
28.0,TRANSDATA,Data00000062,sensor-015,1024,station-001
28.0,GENDATA,Data00000149,sensor-035,1024,
29.0,RECVDATA,Data00000062,sensor-015,1024,station-001
29.0,RECVDATA,Data00000149,sensor-035,1024,station-003
29.0,RECVDATA,Data00000107,sensor-025,1024,station-002
31.0,TRANSDATA,Data00000025,sensor-006,1024,station-000
31.0,TRANSDATA,Data00000154,sensor-036,1024,station-003
31.0,GENDATA,Data00000025,sensor-006,1024,
31.0,GENDATA,Data00000154,sensor-036,1024,
32.0,TRANSDATA,Data00000006,sensor-001,1024,station-000
32.0,RECVDATA,Data00000025,sensor-006,1024,station-000
32.0,RECVDATA,Data00000154,sensor-036,1024,station-003
32.0,GENDATA,Data00000006,sensor-001,1024,
33.0,RECVDATA,Data00000006,sensor-001,1024,station-000
35.0,GENDATA,Data00000053,sensor-013,1024,
35.0,GENDATA,Data00000041,sensor-010,1024,
35.0,TRANSDATA,Data00000053,sensor-013,1024,station-001
35.0,TRANSDATA,Data00000041,sensor-010,1024,station-001
36.0,RECVDATA,Data00000053,sensor-013,1024,station-001
36.0,RECVDATA,Data00000041,sensor-010,1024,station-001
38.0,GENDATA,Data00000098,sensor-023,1024,
38.0,TRANSDATA,Data00000098,sensor-023,1024,station-002
39.0,GENDATA,Data00000116,sensor-027,1024,
39.0,TRANSDATA,Data00000116,sensor-027,1024,station-002
39.0,RECVDATA,Data00000098,sensor-023,1024,station-002
40.0,TRANSDATA,Data00000021,sensor-005,1024,station-000
40.0,RECVDATA,Data00000116,sensor-027,1024,station-002
40.0,GENDATA,Data00000021,sensor-005,1024,
40.0,TRANSDATA,Data00000084,sensor-020,1024,station-002
40.0,GENDATA,Data00000084,sensor-020,1024,
41.0,RECVDATA,Data00000084,sensor-020,1024,station-002
41.0,RECVDATA,Data00000021,sensor-005,1024,station-000
42.0,TRANSDATA,Data00000158,sensor-037,1024,station-003
42.0,GENDATA,Data00000158,sensor-037,1024,
43.0,RECVDATA,Data00000158,sensor-037,1024,station-003
43.0,TRANSDATA,Data00000111,sensor-026,1024,station-002
43.0,GENDATA,Data00000111,sensor-026,1024,
44.0,RECVDATA,Data00000111,sensor-026,1024,station-002
46.0,GENDATA,Data00000010,sensor-002,1024,
46.0,GENDATA,Data00000068,sensor-016,1024,
46.0,TRANSDATA,Data00000010,sensor-002,1024,station-000
46.0,TRANSDATA,Data00000121,sensor-028,1024,station-002
46.0,TRANSDATA,Data00000068,sensor-016,1024,station-001
46.0,GENDATA,Data00000121,sensor-028,1024,
47.0,RECVDATA,Data00000068,sensor-016,1024,station-001
47.0,RECVDATA,Data00000010,sensor-002,1024,station-000
47.0,RECVDATA,Data00000121,sensor-028,1024,station-002
48.0,TRANSDATA,Data00000150,sensor-035,1024,station-003
48.0,GENDATA,Data00000150,sensor-035,1024,
49.0,GENDATA,Data00000163,sensor-038,1024,
49.0,RECVDATA,Data00000150,sensor-035,1024,station-003
49.0,GENDATA,Data00000077,sensor-018,1024,
49.0,GENDATA,Data00000072,sensor-017,1024,
49.0,TRANSDATA,Data00000072,sensor-017,1024,station-001
49.0,TRANSDATA,Data00000077,sensor-018,1024,station-001
49.0,TRANSDATA,Data00000163,sensor-038,1024,station-003
50.0,RECVDATA,Data00000077,sensor-018,1024,station-001
50.0,GENDATA,Data00000167,sensor-039,1024,
50.0,RECVDATA,Data00000072,sensor-017,1024,station-001
50.0,RECVDATA,Data00000163,sensor-038,1024,station-003
50.0,TRANSDATA,Data00000167,sensor-039,1024,station-003
51.0,TRANSDATA,Data00000094,sensor-022,1024,station-002
51.0,GENDATA,Data00000094,sensor-022,1024,
51.0,RECVDATA,Data00000167,sensor-039,1024,station-003
52.0,RECVDATA,Data00000094,sensor-022,1024,station-002
53.0,GENDATA,Data00000136,sensor-032,1024,
53.0,GENDATA,Data00000090,sensor-021,1024,
53.0,TRANSDATA,Data00000090,sensor-021,1024,station-002
53.0,TRANSDATA,Data00000136,sensor-032,1024,station-003
54.0,RECVDATA,Data00000090,sensor-021,1024,station-002
54.0,RECVDATA,Data00000136,sensor-032,1024,station-003
56.0,GENDATA,Data00000140,sensor-033,1024,
56.0,TRANSDATA,Data00000140,sensor-033,1024,station-003
57.0,RECVDATA,Data00000140,sensor-033,1024,station-003
57.0,GENDATA,Data00000050,sensor-012,1024,
57.0,TRANSDATA,Data00000050,sensor-012,1024,station-001
58.0,GENDATA,Data00000145,sensor-034,1024,
58.0,RECVDATA,Data00000050,sensor-012,1024,station-001
58.0,TRANSDATA,Data00000145,sensor-034,1024,station-003
59.0,TRANSDATA,Data00000099,sensor-023,1024,station-002
59.0,GENDATA,Data00000099,sensor-023,1024,
59.0,RECVDATA,Data00000145,sensor-034,1024,station-003
60.0,RECVDATA,Data00000099,sensor-023,1024,station-002
60,BUSDEPART,bus-001,station-001,station-002
63.0,TRANSDATA,Data00000030,sensor-007,1024,station-000
63.0,GENDATA,Data00000063,sensor-015,1024,
63.0,TRANSDATA,Data00000063,sensor-015,1024,station-001
63.0,GENDATA,Data00000030,sensor-007,1024,
64.0,RECVDATA,Data00000063,sensor-015,1024,station-001
64.0,GENDATA,Data00000117,sensor-027,1024,
64.0,RECVDATA,Data00000030,sensor-007,1024,station-000
64.0,TRANSDATA,Data00000117,sensor-027,1024,station-002
65.0,RECVDATA,Data00000117,sensor-027,1024,station-002
67.0,GENDATA,Data00000054,sensor-013,1024,
67.0,TRANSDATA,Data00000054,sensor-013,1024,station-001
68.0,TRANSDATA,Data00000159,sensor-037,1024,station-003
68.0,GENDATA,Data00000132,sensor-031,1024,
68.0,GENDATA,Data00000103,sensor-024,1024,
68.0,RECVDATA,Data00000054,sensor-013,1024,station-001
68.0,TRANSDATA,Data00000132,sensor-031,1024,station-003
68.0,TRANSDATA,Data00000103,sensor-024,1024,station-002
68.0,GENDATA,Data00000159,sensor-037,1024,
69.0,RECVDATA,Data00000103,sensor-024,1024,station-002
69.0,RECVDATA,Data00000132,sensor-031,1024,station-003
69.0,RECVDATA,Data00000159,sensor-037,1024,station-003
72.0,GENDATA,Data00000125,sensor-029,1024,
72.0,TRANSDATA,Data00000125,sensor-029,1024,station-002
73.0,GENDATA,Data00000081,sensor-019,1024,
73.0,TRANSDATA,Data00000081,sensor-019,1024,station-001
73.0,RECVDATA,Data00000125,sensor-029,1024,station-002
74.0,RECVDATA,Data00000081,sensor-019,1024,station-001
74.0,GENDATA,Data00000042,sensor-010,1024,
74.0,TRANSDATA,Data00000046,sensor-011,1024,station-001
74.0,TRANSDATA,Data00000014,sensor-003,1024,station-000
74.0,GENDATA,Data00000014,sensor-003,1024,
74.0,GENDATA,Data00000046,sensor-011,1024,
74.0,TRANSDATA,Data00000042,sensor-010,1024,station-001
75.0,RECVDATA,Data00000014,sensor-003,1024,station-000
75.0,RECVDATA,Data00000042,sensor-010,1024,station-001
75.0,RECVDATA,Data00000046,sensor-011,1024,station-001
75.0,GENDATA,Data00000129,sensor-030,1024,
75.0,TRANSDATA,Data00000034,sensor-008,1024,station-000
75.0,GENDATA,Data00000034,sensor-008,1024,
75.0,TRANSDATA,Data00000129,sensor-030,1024,station-003
76.0,GENDATA,Data00000037,sensor-009,1024,
76.0,TRANSDATA,Data00000058,sensor-014,1024,station-001
76.0,RECVDATA,Data00000129,sensor-030,1024,station-003
76.0,GENDATA,Data00000058,sensor-014,1024,
76.0,RECVDATA,Data00000034,sensor-008,1024,station-000
76.0,TRANSDATA,Data00000037,sensor-009,1024,station-000
77.0,RECVDATA,Data00000058,sensor-014,1024,station-001
77.0,RECVDATA,Data00000037,sensor-009,1024,station-000
78.0,TRANSDATA,Data00000108,sensor-025,1024,station-002
78.0,GENDATA,Data00000108,sensor-025,1024,
79.0,RECVDATA,Data00000108,sensor-025,1024,station-002
79.0,TRANSDATA,Data00000069,sensor-016,1024,station-001
79.0,GENDATA,Data00000069,sensor-016,1024,
80.0,RECVDATA,Data00000069,sensor-016,1024,station-001
80.0,GENDATA,Data00000026,sensor-006,1024,
80.0,TRANSDATA,Data00000026,sensor-006,1024,station-000
81.0,GENDATA,Data00000007,sensor-001,1024,
81.0,RECVDATA,Data00000026,sensor-006,1024,station-000
81.0,TRANSDATA,Data00000007,sensor-001,1024,station-000
82.0,GENDATA,Data00000011,sensor-002,1024,
82.0,TRANSDATA,Data00000011,sensor-002,1024,station-000
82.0,RECVDATA,Data00000007,sensor-001,1024,station-000
83.0,RECVDATA,Data00000011,sensor-002,1024,station-000
83.0,GENDATA,Data00000137,sensor-032,1024,
83.0,TRANSDATA,Data00000112,sensor-026,1024,station-002
83.0,GENDATA,Data00000112,sensor-026,1024,
83.0,TRANSDATA,Data00000137,sensor-032,1024,station-003
84.0,GENDATA,Data00000002,sensor-000,1024,
84.0,RECVDATA,Data00000137,sensor-032,1024,station-003
84.0,RECVDATA,Data00000112,sensor-026,1024,station-002
84.0,TRANSDATA,Data00000002,sensor-000,1024,station-000
85.0,RECVDATA,Data00000002,sensor-000,1024,station-000
87.0,TRANSDATA,Data00000022,sensor-005,1024,station-000
87.0,GENDATA,Data00000022,sensor-005,1024,
88.0,RECVDATA,Data00000022,sensor-005,1024,station-000
89.0,GENDATA,Data00000085,sensor-020,1024,
89.0,TRANSDATA,Data00000085,sensor-020,1024,station-002
90.0,RECVDATA,Data00000085,sensor-020,1024,station-002
90.0,GENDATA,Data00000160,sensor-037,1024,
90.0,TRANSDATA,Data00000160,sensor-037,1024,station-003
91.0,RECVDATA,Data00000160,sensor-037,1024,station-003
93.0,TRANSDATA,Data00000018,sensor-004,1024,station-000
93.0,TRANSDATA,Data00000031,sensor-007,1024,station-000
93.0,GENDATA,Data00000018,sensor-004,1024,
93.0,GENDATA,Data00000031,sensor-007,1024,
94.0,TRANSDATA,Data00000155,sensor-036,1024,station-003
94.0,RECVDATA,Data00000018,sensor-004,1024,station-000
94.0,RECVDATA,Data00000031,sensor-007,1024,station-000
94.0,GENDATA,Data00000155,sensor-036,1024,
95.0,RECVDATA,Data00000155,sensor-036,1024,station-003
97.0,GENDATA,Data00000133,sensor-031,1024,
97.0,TRANSDATA,Data00000133,sensor-031,1024,station-003
98.0,TRANSDATA,Data00000141,sensor-033,1024,station-003
98.0,GENDATA,Data00000141,sensor-033,1024,
98.0,RECVDATA,Data00000133,sensor-031,1024,station-003
99.0,RECVDATA,Data00000141,sensor-033,1024,station-003
99.0,TRANSDATA,Data00000095,sensor-022,1024,station-002
99.0,GENDATA,Data00000095,sensor-022,1024,
100.0,RECVDATA,Data00000095,sensor-022,1024,station-002
102.0,GENDATA,Data00000038,sensor-009,1024,
102.0,TRANSDATA,Data00000038,sensor-009,1024,station-000
103.0,RECVDATA,Data00000038,sensor-009,1024,station-000
104.0,GENDATA,Data00000003,sensor-000,1024,
104.0,TRANSDATA,Data00000003,sensor-000,1024,station-000
105.0,TRANSDATA,Data00000073,sensor-017,1024,station-001
105.0,TRANSDATA,Data00000059,sensor-014,1024,station-001
105.0,GENDATA,Data00000146,sensor-034,1024,
105.0,TRANSDATA,Data00000146,sensor-034,1024,station-003
105.0,GENDATA,Data00000073,sensor-017,1024,
105.0,GENDATA,Data00000059,sensor-014,1024,
105.0,RECVDATA,Data00000003,sensor-000,1024,station-000
106.0,RECVDATA,Data00000146,sensor-034,1024,station-003
106.0,RECVDATA,Data00000059,sensor-014,1024,station-001
106.0,RECVDATA,Data00000073,sensor-017,1024,station-001
107.0,TRANSDATA,Data00000100,sensor-023,1024,station-002
107.0,GENDATA,Data00000100,sensor-023,1024,
108.0,RECVDATA,Data00000100,sensor-023,1024,station-002
109.0,TRANSDATA,Data00000164,sensor-038,1024,station-003
109.0,GENDATA,Data00000164,sensor-038,1024,
110.0,RECVDATA,Data00000164,sensor-038,1024,station-003
111.0,TRANSDATA,Data00000078,sensor-018,1024,station-001
111.0,GENDATA,Data00000078,sensor-018,1024,
112.0,RECVDATA,Data00000078,sensor-018,1024,station-001
114.0,TRANSDATA,Data00000118,sensor-027,1024,station-002
114.0,GENDATA,Data00000118,sensor-027,1024,
115.0,GENDATA,Data00000113,sensor-026,1024,
115.0,GENDATA,Data00000055,sensor-013,1024,
115.0,RECVDATA,Data00000118,sensor-027,1024,station-002
115.0,TRANSDATA,Data00000113,sensor-026,1024,station-002
115.0,TRANSDATA,Data00000055,sensor-013,1024,station-001
116.0,TRANSDATA,Data00000064,sensor-015,1024,station-001
116.0,RECVDATA,Data00000055,sensor-013,1024,station-001
116.0,GENDATA,Data00000064,sensor-015,1024,
116.0,RECVDATA,Data00000113,sensor-026,1024,station-002
117.0,RECVDATA,Data00000064,sensor-015,1024,station-001
119.0,GENDATA,Data00000070,sensor-016,1024,
119.0,TRANSDATA,Data00000104,sensor-024,1024,station-002
119.0,TRANSDATA,Data00000070,sensor-016,1024,station-001
119.0,GENDATA,Data00000104,sensor-024,1024,
120.0,RECVDATA,Data00000070,sensor-016,1024,station-001
120,BUSARRIVAL,bus-001,station-001,station-002
120.0,RECVDATA,Data00000104,sensor-024,1024,station-002
121.0,GENDATA,Data00000151,sensor-035,1024,
121.0,TRANSDATA,Data00000151,sensor-035,1024,station-003
122.0,TRANSDATA,Data00000122,sensor-028,1024,station-002
122.0,GENDATA,Data00000122,sensor-028,1024,
122.0,RECVDATA,Data00000151,sensor-035,1024,station-003
123.0,RECVDATA,Data00000122,sensor-028,1024,station-002
125.0,GENDATA,Data00000032,sensor-007,1024,
125.0,TRANSDATA,Data00000032,sensor-007,1024,station-000
126.0,GENDATA,Data00000134,sensor-031,1024,
126.0,TRANSDATA,Data00000134,sensor-031,1024,station-003
126.0,RECVDATA,Data00000032,sensor-007,1024,station-000
127.0,RECVDATA,Data00000134,sensor-031,1024,station-003
128.0,GENDATA,Data00000043,sensor-010,1024,
128.0,TRANSDATA,Data00000168,sensor-039,1024,station-003
128.0,TRANSDATA,Data00000074,sensor-017,1024,station-001
128.0,GENDATA,Data00000168,sensor-039,1024,
128.0,TRANSDATA,Data00000091,sensor-021,1024,station-002
128.0,GENDATA,Data00000074,sensor-017,1024,
128.0,TRANSDATA,Data00000043,sensor-010,1024,station-001
128.0,GENDATA,Data00000091,sensor-021,1024,
129.0,GENDATA,Data00000027,sensor-006,1024,
129.0,TRANSDATA,Data00000027,sensor-006,1024,station-000
129.0,RECVDATA,Data00000074,sensor-017,1024,station-001
129.0,RECVDATA,Data00000168,sensor-039,1024,station-003
129.0,RECVDATA,Data00000091,sensor-021,1024,station-002
129.0,RECVDATA,Data00000043,sensor-010,1024,station-001
130.0,RECVDATA,Data00000027,sensor-006,1024,station-000
133.0,TRANSDATA,Data00000012,sensor-002,1024,station-000
133.0,GENDATA,Data00000012,sensor-002,1024,
134.0,RECVDATA,Data00000012,sensor-002,1024,station-000
134.0,TRANSDATA,Data00000109,sensor-025,1024,station-002
134.0,GENDATA,Data00000161,sensor-037,1024,
134.0,TRANSDATA,Data00000161,sensor-037,1024,station-003
134.0,GENDATA,Data00000109,sensor-025,1024,
135.0,GENDATA,Data00000051,sensor-012,1024,
135.0,TRANSDATA,Data00000051,sensor-012,1024,station-001
135.0,GENDATA,Data00000082,sensor-019,1024,
135.0,TRANSDATA,Data00000082,sensor-019,1024,station-001
135.0,RECVDATA,Data00000109,sensor-025,1024,station-002
135.0,RECVDATA,Data00000161,sensor-037,1024,station-003
136.0,RECVDATA,Data00000082,sensor-019,1024,station-001
136.0,RECVDATA,Data00000051,sensor-012,1024,station-001
137.0,TRANSDATA,Data00000039,sensor-009,1024,station-000
137.0,GENDATA,Data00000079,sensor-018,1024,
137.0,TRANSDATA,Data00000126,sensor-029,1024,station-002
137.0,TRANSDATA,Data00000079,sensor-018,1024,station-001
137.0,GENDATA,Data00000039,sensor-009,1024,
137.0,GENDATA,Data00000126,sensor-029,1024,
138.0,RECVDATA,Data00000126,sensor-029,1024,station-002
138.0,RECVDATA,Data00000039,sensor-009,1024,station-000
138.0,RECVDATA,Data00000079,sensor-018,1024,station-001
139.0,GENDATA,Data00000130,sensor-030,1024,
139.0,TRANSDATA,Data00000130,sensor-030,1024,station-003
140.0,RECVDATA,Data00000130,sensor-030,1024,station-003
140.0,TRANSDATA,Data00000086,sensor-020,1024,station-002
140.0,GENDATA,Data00000086,sensor-020,1024,
141.0,RECVDATA,Data00000086,sensor-020,1024,station-002
143.0,TRANSDATA,Data00000142,sensor-033,1024,station-003
143.0,GENDATA,Data00000142,sensor-033,1024,
143.0,TRANSDATA,Data00000015,sensor-003,1024,station-000
143.0,GENDATA,Data00000015,sensor-003,1024,
144.0,RECVDATA,Data00000142,sensor-033,1024,station-003
144.0,RECVDATA,Data00000015,sensor-003,1024,station-000
146.0,GENDATA,Data00000138,sensor-032,1024,
146.0,TRANSDATA,Data00000035,sensor-008,1024,station-000
146.0,TRANSDATA,Data00000138,sensor-032,1024,station-003
146.0,GENDATA,Data00000035,sensor-008,1024,
147.0,RECVDATA,Data00000138,sensor-032,1024,station-003
147.0,RECVDATA,Data00000035,sensor-008,1024,station-000
149.0,GENDATA,Data00000047,sensor-011,1024,
149.0,TRANSDATA,Data00000169,sensor-039,1024,station-003
149.0,GENDATA,Data00000169,sensor-039,1024,
149.0,TRANSDATA,Data00000047,sensor-011,1024,station-001
150.0,RECVDATA,Data00000169,sensor-039,1024,station-003
150.0,RECVDATA,Data00000047,sensor-011,1024,station-001
150.0,TRANSDATA,Data00000119,sensor-027,1024,station-002
150.0,GENDATA,Data00000119,sensor-027,1024,
151.0,GENDATA,Data00000165,sensor-038,1024,
151.0,RECVDATA,Data00000119,sensor-027,1024,station-002
151.0,TRANSDATA,Data00000165,sensor-038,1024,station-003
152.0,RECVDATA,Data00000165,sensor-038,1024,station-003
153.0,TRANSDATA,Data00000156,sensor-036,1024,station-003
153.0,GENDATA,Data00000023,sensor-005,1024,
153.0,TRANSDATA,Data00000023,sensor-005,1024,station-000
153.0,GENDATA,Data00000156,sensor-036,1024,
154.0,RECVDATA,Data00000023,sensor-005,1024,station-000
154.0,RECVDATA,Data00000156,sensor-036,1024,station-003
155.0,GENDATA,Data00000092,sensor-021,1024,
155.0,TRANSDATA,Data00000092,sensor-021,1024,station-002
156.0,GENDATA,Data00000123,sensor-028,1024,
156.0,RECVDATA,Data00000092,sensor-021,1024,station-002
156.0,TRANSDATA,Data00000123,sensor-028,1024,station-002
157.0,GENDATA,Data00000056,sensor-013,1024,
157.0,TRANSDATA,Data00000056,sensor-013,1024,station-001
157.0,GENDATA,Data00000114,sensor-026,1024,
157.0,GENDATA,Data00000152,sensor-035,1024,
157.0,TRANSDATA,Data00000114,sensor-026,1024,station-002
157.0,TRANSDATA,Data00000152,sensor-035,1024,station-003
157.0,RECVDATA,Data00000123,sensor-028,1024,station-002
158.0,GENDATA,Data00000008,sensor-001,1024,
158.0,RECVDATA,Data00000114,sensor-026,1024,station-002
158.0,TRANSDATA,Data00000008,sensor-001,1024,station-000
158.0,RECVDATA,Data00000152,sensor-035,1024,station-003
158.0,RECVDATA,Data00000056,sensor-013,1024,station-001
159.0,RECVDATA,Data00000008,sensor-001,1024,station-000
162.0,GENDATA,Data00000060,sensor-014,1024,
162.0,TRANSDATA,Data00000060,sensor-014,1024,station-001
163.0,RECVDATA,Data00000060,sensor-014,1024,station-001
164.0,TRANSDATA,Data00000044,sensor-010,1024,station-001
164.0,GENDATA,Data00000044,sensor-010,1024,
164.0,TRANSDATA,Data00000004,sensor-000,1024,station-000
164.0,GENDATA,Data00000004,sensor-000,1024,
165.0,GENDATA,Data00000147,sensor-034,1024,
165.0,TRANSDATA,Data00000147,sensor-034,1024,station-003
165.0,RECVDATA,Data00000044,sensor-010,1024,station-001
165.0,RECVDATA,Data00000004,sensor-000,1024,station-000
166.0,TRANSDATA,Data00000019,sensor-004,1024,station-000
166.0,RECVDATA,Data00000147,sensor-034,1024,station-003
